country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
India,1987,IND,808931268.0,1412884000000.0,,0.0,0.0,0.0,,,,0.0,,9.812,90.39,1250.576,1011.63,188.891,152.8,9.615,87.058,1226.908,992.484,68.315,56.397,,,223.669,13.178,6.326,107.263,2228.686,1.276,7.672,117.074,209.395,169.386,2031.042,1642.974,75.73,91.594,15.193,9.177,69.577,5.235,4.235,86.011,15.193,9.177,86.011,69.577,1.893,3.879,,-6.86,-10.017,136.007,60.527,48.963,168.132,21.891,7.582,-5.74,-9.183,150.787,67.105,54.283,186.403,24.27,8.406,,,5.986,0.835,14.78,6.578,5.321,18.272,2.379,0.824,3.217,17.507,561.767,15.268,12.351,694.456,-2.966,-10.909,441.144,356.855,5.522,31.318,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,276.5,1802.854,-6.86,-10.017,136.007,60.527,48.963,168.132,21.891,7.582,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,1988,IND,827342994.0,1560090000000.0,,0.0,0.0,0.0,,,,0.0,,7.308,73.928,1312.101,1085.557,199.042,164.676,6.313,62.651,1275.33,1055.135,68.244,55.608,,,241.305,13.084,8.844,159.448,2371.811,1.258,8.557,140.589,218.305,180.613,2155.772,1783.563,74.849,91.364,17.143,11.928,81.505,4.356,3.604,98.514,17.143,11.928,98.514,81.505,1.494,4.175,,11.544,15.701,151.708,66.012,54.615,183.368,22.633,7.771,11.805,17.8,168.588,73.357,60.692,203.77,25.151,8.636,,,14.203,2.099,16.88,7.345,6.077,20.402,2.518,0.865,9.743,54.734,616.501,14.907,12.333,745.157,5.221,18.631,453.846,375.486,5.111,31.581,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,291.662,1962.302,11.544,15.701,151.708,66.012,54.615,183.368,22.633,7.771,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,1989,IND,846039528.0,1663728000000.0,,0.0,0.0,0.0,,,,0.0,,8.694,94.384,1394.664,1179.941,218.636,184.975,8.747,92.292,1356.234,1147.427,67.894,55.349,,,272.446,13.541,9.23,181.112,2533.468,1.288,9.03,161.055,242.37,205.055,2298.496,1944.618,75.264,91.219,18.894,15.4,96.905,8.599,7.275,114.539,18.894,15.4,114.539,96.905,2.67,4.546,,16.03,24.319,176.027,74.902,63.37,208.06,23.26,8.257,11.039,18.611,187.198,79.655,67.391,221.264,24.736,8.781,,,-33.818,-5.708,11.171,4.754,4.022,13.204,1.476,0.524,8.317,51.272,667.773,15.135,12.805,789.292,6.7,25.156,473.55,400.642,4.7,31.324,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,322.026,2143.414,16.03,24.319,176.027,74.902,63.37,208.06,23.26,8.257,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,1990,IND,864972221.0,1750993000000.0,,0.0,0.0,0.0,,,,0.0,,8.143,96.084,1475.221,1276.025,221.548,191.633,7.734,88.74,1429.14,1236.167,66.594,55.76,,,287.763,13.329,7.338,157.288,2659.855,1.314,7.271,141.392,248.451,214.903,2411.651,2086.011,74.681,91.155,19.63,19.023,115.927,11.513,9.958,134.024,19.63,19.023,134.024,115.927,3.46,5.066,,4.777,8.409,184.436,76.762,66.397,213.228,23.074,8.06,8.114,15.203,202.401,84.234,72.86,233.998,25.319,8.845,,,59.011,6.592,17.764,7.393,6.395,20.537,2.222,0.776,3.936,26.286,694.058,15.39,13.312,802.405,-0.807,-3.233,459.447,397.409,4.626,30.329,0.117,0.038,,,0.117,0.043,,0.136,0.013,,0.005,332.684,2300.701,4.884,8.611,184.638,76.841,66.465,213.461,23.097,8.068,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.084,0.084,0.035,0.03,0.097,0.011,0.004
India,1991,IND,883927605.0,1768493598375.0,,0.0,0.0,0.0,,,,0.0,,6.415,81.853,1536.187,1357.878,242.235,214.118,6.929,85.657,1495.399,1321.824,66.816,56.249,,,320.458,14.101,5.518,126.962,2746.45,1.373,5.133,107.076,272.553,240.917,2481.071,2193.087,75.179,90.846,11.37,13.181,129.108,15.109,13.355,146.062,11.37,13.181,146.062,129.108,4.167,5.348,,11.329,20.894,205.33,83.625,73.919,232.293,23.067,8.506,9.169,18.578,220.979,89.985,79.541,249.997,24.821,9.154,,,-15.342,-2.725,15.038,6.125,5.414,17.013,1.689,0.623,1.735,12.043,706.101,15.209,13.444,798.822,-5.827,-23.155,423.398,374.253,4.195,29.249,0.297,0.095,,152.941,0.18,0.108,,0.336,0.03,,0.012,362.538,2427.663,11.528,21.303,205.941,83.861,74.127,232.984,23.132,8.531,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.603,0.229,0.314,0.128,0.113,0.355,0.035,0.013
India,1992,IND,902957075.0,1851711465033.0,,0.0,0.0,0.0,,,,0.0,,5.919,80.379,1592.829,1438.256,254.067,229.412,5.543,73.274,1545.033,1395.098,68.044,56.629,,,337.153,14.028,5.153,125.109,2827.125,1.379,6.097,133.703,288.475,260.481,2576.855,2326.79,77.259,91.613,11.803,15.239,144.347,18.005,16.258,159.86,11.803,15.239,159.86,144.347,4.822,5.683,,-5.219,-10.717,194.613,77.59,70.061,215.529,20.78,7.663,-3.606,-7.959,213.02,84.912,76.672,235.914,22.741,8.387,,,18.286,2.75,17.788,7.092,6.404,19.7,1.899,0.7,5.394,38.086,744.187,16.403,14.811,824.166,-9.304,-34.82,375.913,339.433,4.393,29.301,0.373,0.119,,25.581,0.076,0.132,,0.413,0.035,,0.015,373.388,2552.772,-5.205,-10.709,195.232,77.821,70.269,216.214,20.842,7.687,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.646,-0.068,0.246,0.098,0.088,0.272,0.026,0.01
India,1993,IND,922118380.0,1944353884791.0,,0.0,0.0,0.0,,,,0.0,,3.572,51.369,1615.438,1489.625,274.134,252.784,3.317,46.271,1563.106,1441.369,69.796,57.224,,,362.176,14.689,2.487,63.476,2837.215,1.346,2.645,61.549,308.93,284.87,2590.057,2388.339,78.655,91.747,1.61,2.324,146.671,19.388,17.878,159.059,1.61,2.324,159.059,146.671,4.936,5.634,,0.959,1.866,196.479,76.707,70.732,213.074,19.53,7.548,0.827,1.807,214.827,83.835,77.306,232.971,21.345,8.253,,,-2.761,-0.491,17.297,6.753,6.227,18.758,1.719,0.664,1.056,7.856,752.043,15.408,14.208,815.56,-4.492,-15.247,351.567,324.186,3.923,28.89,0.788,0.252,,111.111,0.415,0.273,,0.854,0.07,,0.03,392.765,2616.248,1.154,2.298,197.53,77.083,71.079,214.213,19.626,7.588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.121,0.018,0.263,0.103,0.095,0.285,0.026,0.01
India,1994,IND,941163772.0,2055026658036.0,,0.0,0.0,0.0,,,,0.0,,3.2,47.662,1633.39,1537.287,281.151,264.609,1.715,24.726,1557.747,1466.095,68.204,56.056,,,387.967,14.98,5.385,140.873,2929.481,1.342,4.848,115.784,321.132,302.238,2660.667,2504.123,77.903,91.312,8.112,11.898,158.569,23.25,21.882,168.482,8.112,11.898,168.482,158.569,5.64,5.782,,13.402,26.332,222.811,85.227,80.212,236.74,20.675,8.125,10.895,23.441,238.268,91.088,85.729,253.163,22.097,8.688,,,-20.582,-3.56,13.737,5.254,4.945,14.596,1.275,0.501,7.476,56.224,808.267,16.731,15.747,858.795,16.154,52.37,400.096,376.556,4.059,29.473,1.188,0.38,,50.877,0.401,0.404,,1.263,0.098,,0.043,412.22,2757.121,13.653,27.001,224.531,85.834,80.784,238.568,20.822,8.187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.836,0.268,0.531,0.203,0.191,0.565,0.049,0.019
India,1995,IND,960301046.0,2189535837458.0,,0.0,0.0,0.0,,,,0.0,,6.136,94.326,1699.064,1631.613,308.541,296.292,5.58,81.808,1611.894,1547.903,69.365,55.329,,,427.149,15.264,7.471,205.997,3085.614,1.353,8.371,209.62,356.713,342.552,2825.93,2713.743,80.195,92.025,14.006,22.209,180.778,30.651,29.434,188.252,14.006,22.209,188.252,180.778,6.891,6.13,,-5.35,-11.92,210.891,79.059,75.921,219.61,17.774,7.151,-1.321,-3.081,235.187,88.094,84.597,244.909,19.805,7.975,,,53.977,7.415,21.152,7.929,7.615,22.026,1.783,0.717,11.517,93.085,901.352,17.522,16.826,938.614,13.185,49.648,443.824,426.205,3.939,30.565,1.762,0.564,,48.256,0.573,0.587,,1.835,0.132,,0.06,444.807,2963.118,-4.706,-10.496,214.035,80.165,76.982,222.883,18.022,7.258,,0.003,0.003,0.001,0.001,0.003,0.0,0.0,159.551,0.848,1.379,0.517,0.496,1.436,0.116,0.047
India,1996,IND,979678460.0,2345228680352.0,,0.0,0.0,0.0,,,,0.0,,2.873,46.869,1713.299,1678.483,318.711,312.234,7.174,111.051,1693.366,1658.954,70.449,54.7,,,443.205,15.139,4.0,118.513,3145.554,1.314,4.968,134.818,371.659,364.106,2907.649,2848.561,82.153,92.831,9.149,16.539,197.317,32.688,32.024,201.41,9.149,16.539,201.41,197.317,7.226,6.43,,-9.04,-19.065,191.826,70.49,69.058,195.806,15.581,6.251,-6.498,-15.204,219.983,80.74,79.099,224.546,17.847,7.169,,,10.331,2.185,23.337,8.576,8.401,23.821,1.896,0.761,7.923,71.41,972.761,20.26,19.848,992.939,-5.04,-21.481,413.119,404.724,4.478,31.701,2.363,0.756,,34.118,0.601,0.772,,2.412,0.171,,0.077,452.399,3081.631,-8.163,-17.389,196.646,72.165,70.698,200.725,15.952,6.408,500.0,0.014,0.017,0.006,0.006,0.017,0.001,0.001,76.925,1.061,2.44,0.897,0.878,2.491,0.198,0.08
India,1997,IND,999133764.0,2426804815330.0,,0.0,0.0,0.0,,,,0.0,,4.58,76.88,1756.885,1755.363,326.109,325.827,3.312,54.951,1715.391,1713.906,69.45,54.202,,,469.154,15.173,5.529,170.378,3254.829,1.34,5.658,161.184,387.23,386.895,3012.354,3009.745,82.467,92.934,8.722,17.209,214.526,40.214,40.179,214.712,8.722,17.209,214.712,214.526,8.564,6.624,,1.67,3.204,195.031,70.272,70.211,195.2,14.965,6.022,3.994,8.854,228.837,82.33,82.259,229.035,17.533,7.066,,,19.884,4.64,27.977,10.081,10.072,28.002,2.147,0.864,6.897,67.094,1039.856,20.907,20.889,1040.757,2.256,9.13,414.212,413.854,4.452,32.108,3.068,0.982,,29.825,0.705,0.983,,3.07,0.209,,0.095,469.56,3252.01,2.106,4.213,200.86,72.249,72.187,201.034,15.387,6.202,0.0,0.0,0.017,0.006,0.006,0.017,0.001,0.001,12.48,0.305,2.744,0.989,0.988,2.747,0.211,0.085
India,1998,IND,1018665080.0,2567853125008.0,,0.0,0.0,0.0,,,,0.0,,3.321,58.297,1780.427,1813.659,330.319,336.484,-0.61,-10.459,1672.234,1703.446,66.62,52.822,,,505.078,15.493,6.073,197.487,3386.291,1.343,5.079,152.851,400.227,407.697,3104.647,3162.595,80.72,92.109,9.744,20.902,235.429,49.256,50.175,231.115,9.744,20.902,231.115,235.429,9.934,6.857,,19.116,37.283,232.313,82.1,83.633,228.056,16.558,6.766,18.385,42.116,270.953,95.597,97.381,265.988,19.28,7.891,,,12.9,3.609,31.586,11.163,11.371,31.008,2.251,0.92,7.083,73.652,1113.507,20.653,21.038,1093.105,-2.501,-10.351,396.109,403.503,4.165,32.43,4.039,1.293,,31.667,0.971,1.269,,3.965,0.256,,0.118,495.824,3449.497,19.15,38.507,239.366,84.434,86.01,234.98,17.029,6.971,0.0,0.0,0.017,0.006,0.006,0.017,0.001,0.0,9.211,0.253,2.997,1.059,1.079,2.942,0.214,0.087
India,1999,IND,1038225822.0,2710353015518.0,,0.0,0.0,0.0,,,,0.0,,-0.937,-16.985,1730.523,1796.674,351.981,365.436,-2.186,-37.242,1604.857,1666.204,66.763,50.89,,,547.362,16.313,2.808,96.866,3415.791,1.308,2.996,94.765,432.706,449.247,3137.43,3257.36,82.075,92.264,2.466,5.805,241.234,56.836,59.009,232.352,2.466,5.805,232.352,241.234,10.781,6.833,,-1.654,-3.842,228.471,79.221,82.249,220.059,15.027,6.471,0.754,2.176,273.128,94.503,98.115,263.072,17.925,7.736,,,11.932,3.769,35.355,12.259,12.728,34.053,2.325,1.001,9.515,105.945,1219.453,23.889,24.802,1174.554,-0.233,-0.942,387.739,402.561,4.531,34.541,5.269,1.686,,30.448,1.23,1.624,,5.075,0.308,,0.149,527.209,3546.363,-0.724,-1.593,237.773,82.244,85.388,229.019,15.6,6.735,0.0,0.0,0.017,0.006,0.006,0.016,0.001,0.0,34.013,1.019,4.017,1.393,1.446,3.869,0.264,0.114
India,2000,IND,1057922731.0,2804478499774.0,,0.614,0.581,0.614,1.597,1.69,0.296,0.017,740.04,6.372,114.492,1806.527,1911.166,368.864,390.23,6.301,104.987,1674.217,1771.192,68.295,51.51,572.69,541.334,571.39,16.146,5.049,179.038,3521.43,1.328,5.678,184.943,449.324,475.35,3253.832,3442.303,83.192,92.778,5.137,12.393,253.627,52.896,55.96,239.741,5.137,12.393,239.741,253.627,9.794,6.836,422.85,-6.394,-14.609,213.862,72.775,76.99,202.153,13.474,5.764,-1.496,-5.168,267.961,90.782,96.04,253.289,16.808,7.222,1.3,0.227,23.889,8.446,43.801,14.907,15.77,41.403,2.76,1.181,4.761,58.057,1277.51,27.563,29.16,1207.564,-1.3,-5.233,375.573,397.327,5.103,34.432,5.269,1.69,,0.0,0.0,1.597,,4.981,0.296,,0.142,540.106,3725.401,-5.279,-13.614,224.159,75.875,80.27,211.886,14.048,6.042,16.667,0.003,0.02,0.009,0.01,0.019,0.002,0.001,9.405,0.378,4.394,1.493,1.58,4.154,0.277,0.118
India,2001,IND,1077898579.0,2940745466088.0,54.242,0.333,0.879,0.947,1.92,2.07,0.353,0.025,747.39,0.826,15.787,1787.694,1926.953,378.783,408.29,1.274,22.565,1664.124,1793.757,69.663,51.707,587.38,544.931,586.09,16.471,0.415,15.472,3470.525,1.272,0.582,20.023,455.525,491.01,3212.108,3462.326,83.777,92.907,0.256,0.651,254.277,51.888,55.93,235.901,0.256,0.651,235.901,254.277,9.543,6.823,438.04,-6.452,-14.904,198.958,66.815,72.02,184.58,12.288,5.339,-0.646,-3.62,264.34,88.209,95.08,245.237,16.223,7.093,1.29,0.22,19.787,8.377,52.178,17.525,18.89,48.407,3.223,1.4,0.281,3.586,1281.096,24.854,26.79,1188.512,0.038,0.151,368.753,397.478,4.571,34.376,6.466,2.07,,22.72,1.197,1.92,,5.999,0.353,,0.174,543.734,3740.874,-4.629,-11.997,212.162,70.684,76.19,196.829,13.0,5.693,57.143,0.011,0.031,0.009,0.01,0.028,0.002,0.001,31.795,1.365,5.76,1.939,2.09,5.343,0.357,0.155
India,2002,IND,1097600380.0,3024984520809.0,5.697,0.054,0.912,1.001,1.95,2.14,0.351,0.026,755.76,4.455,85.837,1833.809,2012.79,388.757,426.7,4.433,79.514,1706.697,1873.271,69.992,52.188,610.99,556.66,609.64,16.496,3.473,129.935,3526.61,1.28,4.051,140.25,471.492,517.51,3282.229,3602.576,84.888,93.408,4.431,11.267,265.544,57.289,62.88,241.932,4.431,11.267,241.932,265.544,10.314,6.885,460.74,-4.829,-11.164,187.794,62.445,68.54,171.095,11.243,4.869,-3.007,-10.089,254.252,83.938,92.13,231.643,15.112,6.592,1.35,0.221,2.457,0.842,53.021,17.629,19.35,48.306,3.174,1.375,3.368,43.146,1324.242,25.446,27.93,1206.489,3.116,12.386,373.419,409.864,4.581,34.335,6.687,2.14,,3.419,0.221,1.95,,6.093,0.351,,0.173,555.43,3870.809,-4.345,-10.931,201.231,66.308,72.78,183.337,11.938,5.218,18.182,0.005,0.036,0.009,0.01,0.033,0.002,0.001,0.0,-0.047,5.712,1.904,2.09,5.204,0.343,0.148
India,2003,IND,1116803000.0,3251114494190.0,4.833,0.048,0.94,1.05,2.427,2.71,0.425,0.026,758.01,4.729,95.194,1887.516,2107.984,395.298,441.47,4.349,81.462,1750.294,1954.734,69.182,52.767,639.82,572.903,638.13,16.645,3.563,137.901,3589.451,1.233,3.813,137.37,488.322,545.36,3348.797,3739.946,85.462,93.619,7.052,18.725,284.269,65.186,72.8,254.538,7.052,18.725,254.538,284.269,11.408,7.116,483.71,1.096,1.024,188.818,62.052,69.3,169.07,10.86,4.727,0.734,0.666,254.917,83.067,92.77,228.256,14.538,6.381,1.69,0.264,-6.257,-3.588,49.432,16.243,18.14,44.262,2.843,1.237,1.771,23.451,1347.694,27.838,31.09,1206.743,0.414,1.698,368.518,411.562,4.872,33.736,8.477,2.71,,26.76,1.789,2.427,,7.59,0.425,,0.212,571.39,4008.71,2.568,4.254,205.485,66.825,74.63,183.994,11.695,5.144,23.077,0.008,0.044,0.018,0.02,0.039,0.003,0.001,24.915,1.384,7.097,2.328,2.6,6.354,0.407,0.178
India,2004,IND,1135991509.0,3495022816540.0,5.674,0.06,0.976,1.109,2.914,3.31,0.474,0.026,723.79,6.43,135.545,1974.952,2243.529,407.582,463.01,7.993,156.238,1858.264,2110.972,66.303,51.777,700.02,616.219,698.32,16.996,8.58,343.941,3831.588,1.245,6.34,237.13,499.88,567.86,3500.974,3977.076,81.318,91.784,7.888,22.422,306.691,67.412,76.58,269.977,-1.017,-2.891,247.693,281.378,10.966,7.078,505.44,45.226,83.908,272.726,88.592,100.64,240.078,14.412,6.294,40.224,101.09,356.008,114.842,130.46,313.389,18.682,8.216,1.7,0.243,17.167,8.172,57.604,18.715,21.26,50.708,3.044,1.329,5.874,79.163,1426.856,24.886,28.27,1256.045,2.676,11.014,371.989,422.576,4.048,32.929,10.357,3.31,,22.187,1.881,2.914,,9.117,0.474,,0.239,614.723,4352.651,45.751,92.918,298.403,96.127,109.2,262.681,15.638,6.887,12.5,0.005,0.049,0.018,0.02,0.043,0.003,0.001,100.632,7.064,14.161,4.604,5.23,12.466,0.749,0.327
India,2005,IND,1154676321.0,3752627653422.0,5.369,0.06,1.012,1.169,3.499,4.04,0.573,0.025,734.03,9.475,212.585,2127.101,2456.113,414.385,478.48,4.557,96.188,1911.496,2207.16,67.916,53.522,706.07,611.487,704.52,16.1,5.876,255.766,3991.09,1.228,6.85,272.422,501.716,579.32,3680.25,4249.498,82.229,92.603,11.922,36.565,343.256,65.36,75.47,297.275,1.331,3.744,246.928,285.121,10.712,7.48,517.14,-3.196,-10.845,261.882,84.37,97.42,226.801,13.828,5.707,-3.952,-16.54,339.467,108.429,125.2,293.993,17.771,7.397,1.55,0.22,-16.602,-9.951,47.653,15.355,17.73,41.27,2.517,1.038,1.631,23.272,1450.128,21.972,25.37,1255.874,-3.881,-16.398,351.768,406.178,3.601,31.6,12.61,4.04,,21.747,2.252,3.499,,10.921,0.573,,0.275,610.145,4608.417,-1.514,-6.589,291.814,93.074,107.47,252.724,15.254,6.359,0.0,-0.0,0.049,0.017,0.02,0.042,0.003,0.001,14.651,1.944,16.105,5.188,5.99,13.947,0.85,0.351
India,2006,IND,1172878888.0,4069856052453.0,1.168,0.014,1.008,1.182,4.766,5.59,0.751,0.024,723.04,3.817,93.751,2174.022,2549.865,430.957,505.46,4.373,96.526,1964.129,2303.685,67.899,52.764,747.17,637.039,744.43,16.229,5.348,246.45,4139.273,1.193,4.499,191.178,510.914,599.24,3786.134,4440.676,80.496,91.891,4.52,15.516,358.772,63.689,74.7,305.89,-1.141,-3.253,240.322,281.868,10.035,7.424,538.25,15.6,39.234,301.116,96.02,112.62,256.732,15.128,6.231,15.83,52.419,391.887,123.789,145.19,334.124,19.504,8.109,2.74,0.367,-0.537,-0.509,47.144,15.031,17.63,40.195,2.368,0.976,5.649,81.911,1532.039,16.268,19.08,1306.221,3.207,13.026,357.414,419.203,2.563,31.702,17.459,5.59,,38.459,4.85,4.766,,14.886,0.751,,0.361,634.703,4854.867,18.501,52.929,344.743,108.758,127.56,293.929,17.135,7.134,-60.4,-0.03,0.019,0.009,0.01,0.016,0.001,0.0,55.855,8.861,24.966,7.963,9.34,21.286,1.255,0.517
India,2007,IND,1190676028.0,4403215224414.0,0.0,0.0,0.993,1.182,6.215,7.4,0.929,0.023,717.87,9.428,240.408,2343.436,2790.272,447.872,533.27,6.21,143.07,2054.929,2446.755,66.972,53.199,801.2,672.895,796.26,16.0,8.529,414.093,4425.184,1.197,8.449,375.181,534.721,636.68,4044.641,4815.856,79.959,91.819,8.175,29.331,388.103,75.629,90.05,325.951,2.759,7.777,243.261,289.645,11.309,7.4,571.61,8.876,24.983,326.099,102.975,122.61,273.877,15.398,6.217,9.845,37.182,429.069,134.025,159.58,360.357,20.041,8.181,4.94,0.617,1.134,0.281,47.425,14.975,17.83,39.83,2.239,0.904,6.882,105.442,1637.482,11.221,13.36,1375.254,1.099,4.605,355.94,423.809,1.678,31.22,23.134,7.4,,32.504,5.675,6.215,,19.43,0.929,,0.441,668.746,5268.96,11.038,36.901,381.644,119.05,141.75,320.527,17.802,7.276,719.444,0.138,0.157,0.05,0.06,0.132,0.008,0.003,25.12,6.105,31.071,9.81,11.68,26.095,1.467,0.592
India,2008,IND,1207930960.0,4649548164533.0,40.0,0.473,1.37,1.655,7.699,9.3,1.123,0.03,733.08,8.26,230.49,2500.774,3020.762,474.464,573.12,8.205,200.758,2191.775,2647.512,69.183,54.401,834.25,690.644,828.41,15.643,5.837,307.569,4616.596,1.199,6.729,324.041,558.202,674.27,4255.125,5139.897,81.393,92.564,3.034,11.774,399.877,71.097,85.88,331.043,1.475,4.273,243.324,293.919,10.367,7.201,607.29,-6.071,-22.223,303.876,95.345,115.17,251.567,13.903,5.472,-3.094,-16.178,412.89,127.607,154.14,341.816,18.607,7.436,5.84,0.7,-14.587,-7.238,40.187,12.608,15.23,33.269,1.838,0.724,4.994,81.777,1719.259,12.641,15.27,1423.309,3.71,15.724,363.872,439.533,1.843,30.962,29.069,9.3,,25.652,5.934,7.699,,24.065,1.123,,0.523,685.809,5576.529,-1.66,-8.94,372.704,114.998,138.91,308.547,16.768,6.712,6.78,0.009,0.166,0.05,0.06,0.138,0.007,0.003,23.072,6.866,37.937,11.905,14.38,31.407,1.736,0.683
India,2009,IND,1225524764.0,4993478894185.0,-47.715,-0.79,0.706,0.866,8.617,10.56,1.202,0.015,744.55,8.193,247.504,2666.83,3268.266,498.652,611.11,7.942,210.259,2331.875,2857.771,69.553,54.78,883.93,721.267,878.63,15.369,7.386,411.861,4886.388,1.199,8.293,426.239,594.488,728.56,4541.839,5566.137,82.92,93.296,22.808,91.204,491.081,85.164,104.37,400.711,22.993,67.581,294.975,361.499,11.879,8.231,654.18,-7.668,-24.774,279.102,86.771,106.34,227.741,12.103,4.678,-3.129,-12.891,399.999,122.454,150.07,326.39,17.08,6.704,5.3,0.6,10.41,3.95,44.137,13.725,16.82,36.015,1.914,0.74,5.091,87.532,1806.79,10.673,13.08,1474.299,0.537,2.361,360.575,441.893,1.489,30.284,32.991,10.56,,13.493,3.922,8.617,,26.92,1.202,,0.553,716.942,5988.39,-4.596,-16.842,355.862,108.729,133.25,290.375,15.166,5.965,19.048,0.031,0.197,0.065,0.08,0.161,0.009,0.003,13.164,4.769,42.706,13.276,16.27,34.847,1.852,0.716
India,2010,IND,1243481565.0,5361371354007.0,72.546,0.628,1.201,1.493,10.631,13.22,1.412,0.024,739.43,2.456,80.281,2692.88,3348.546,517.072,642.97,2.776,79.338,2362.005,2937.109,68.665,53.804,941.94,757.502,936.39,15.731,4.333,259.5,5024.514,1.165,3.96,220.442,620.661,771.78,4653.53,5786.579,82.421,92.977,20.065,98.535,589.616,94.919,118.03,474.166,31.201,112.792,381.423,474.292,12.605,9.474,692.39,2.263,4.085,283.188,87.448,108.74,227.738,11.613,4.55,10.061,37.062,437.061,132.378,164.61,351.482,17.579,7.023,5.55,0.589,37.261,15.973,60.11,18.561,23.08,48.34,2.465,0.966,2.304,41.626,1848.416,8.669,10.78,1486.484,8.547,37.769,385.741,479.662,1.151,29.7,41.308,13.22,,25.21,8.317,10.631,,33.22,1.412,,0.664,753.039,6247.89,6.651,21.089,376.951,113.818,141.53,303.142,15.114,6.057,50.667,0.097,0.294,0.088,0.11,0.237,0.012,0.005,19.577,7.962,50.668,15.65,19.46,40.747,2.078,0.814
