Date,Country,Exchange rate
1988-03-17,India,12.94
1988-03-18,India,13.0
1988-03-21,India,13.0
1988-03-22,India,13.02
1988-03-23,India,13.02
1988-03-24,India,13.02
1988-03-25,India,13.03
1988-03-28,India,13.0
1988-03-29,India,12.96
1988-03-30,India,13.05
1988-03-31,India,12.96
1988-04-01,India,13.0
1988-04-04,India,12.96
1988-04-05,India,13.09
1988-04-06,India,13.09
1988-04-07,India,13.16
1988-04-08,India,13.12
1988-04-11,India,13.17
1988-04-12,India,13.22
1988-04-13,India,13.26
1988-04-14,India,13.2
1988-04-15,India,13.12
1988-04-18,India,13.1
1988-04-19,India,13.17
1988-04-20,India,13.16
1988-04-21,India,13.16
1988-04-22,India,13.2
1988-04-25,India,13.23
1988-04-26,India,13.2
1988-04-27,India,13.27
1988-04-28,India,13.22
1988-04-29,India,13.21
1988-05-02,India,13.3
1988-05-03,India,13.28
1988-05-04,India,13.28
1988-05-05,India,13.27
1988-05-06,India,13.28
1988-05-09,India,13.25
1988-05-10,India,13.26
1988-05-11,India,13.24
1988-05-12,India,13.28
1988-05-13,India,13.25
1988-05-16,India,13.26
1988-05-17,India,13.33
1988-05-18,India,13.31
1988-05-19,India,13.33
1988-05-20,India,13.37
1988-05-23,India,13.36
1988-05-24,India,13.34
1988-05-25,India,13.39
1988-05-26,India,13.39
1988-05-27,India,13.39
1988-05-30,India,
1988-05-31,India,13.47
1988-06-01,India,13.51
1988-06-02,India,13.59
1988-06-03,India,13.58
1988-06-06,India,13.6
1988-06-07,India,13.6
1988-06-08,India,13.58
1988-06-09,India,13.59
1988-06-10,India,13.62
1988-06-13,India,13.61
1988-06-14,India,13.68
1988-06-15,India,13.77
1988-06-16,India,13.76
1988-06-17,India,13.85
1988-06-20,India,13.82
1988-06-21,India,13.82
1988-06-22,India,13.9
1988-06-23,India,13.97
1988-06-24,India,13.98
1988-06-27,India,14.17
1988-06-28,India,14.08
1988-06-29,India,14.14
1988-06-30,India,14.07
1988-07-01,India,14.14
1988-07-04,India,
1988-07-05,India,14.12
1988-07-06,India,14.02
1988-07-07,India,14.02
1988-07-08,India,14.02
1988-07-11,India,14.07
1988-07-12,India,14.07
1988-07-13,India,14.06
1988-07-14,India,14.09
1988-07-15,India,14.1
1988-07-18,India,14.08
1988-07-19,India,14.06
1988-07-20,India,14.06
1988-07-21,India,14.04
1988-07-22,India,14.06
1988-07-25,India,14.06
1988-07-26,India,14.11
1988-07-27,India,14.1
1988-07-28,India,14.14
1988-07-29,India,14.17
1988-08-01,India,14.18
1988-08-02,India,14.16
1988-08-03,India,14.17
1988-08-04,India,14.17
1988-08-05,India,14.19
1988-08-08,India,14.16
1988-08-09,India,14.17
1988-08-10,India,14.19
1988-08-11,India,14.17
1988-08-12,India,14.14
1988-08-15,India,14.15
1988-08-16,India,14.12
1988-08-17,India,14.19
1988-08-18,India,14.2
1988-08-19,India,14.22
1988-08-22,India,14.35
1988-08-23,India,14.3
1988-08-24,India,14.29
1988-08-25,India,14.23
1988-08-26,India,14.28
1988-08-29,India,14.28
1988-08-30,India,14.32
1988-08-31,India,14.36
1988-09-01,India,14.41
1988-09-02,India,14.44
1988-09-05,India,
1988-09-06,India,14.39
1988-09-07,India,14.38
1988-09-08,India,14.4
1988-09-09,India,14.43
1988-09-12,India,14.4
1988-09-13,India,14.43
1988-09-14,India,14.44
1988-09-15,India,14.48
1988-09-16,India,14.51
1988-09-19,India,14.52
1988-09-20,India,14.49
1988-09-21,India,14.56
1988-09-22,India,14.6
1988-09-23,India,14.58
1988-09-26,India,14.6
1988-09-27,India,14.57
1988-09-28,India,14.56
1988-09-29,India,14.54
1988-09-30,India,14.55
1988-10-03,India,14.56
1988-10-04,India,14.56
1988-10-05,India,14.59
1988-10-06,India,14.57
1988-10-07,India,14.56
1988-10-10,India,
1988-10-11,India,14.62
1988-10-12,India,14.7
1988-10-13,India,14.67
1988-10-14,India,14.72
1988-10-17,India,14.73
1988-10-18,India,14.74
1988-10-19,India,14.76
1988-10-20,India,14.75
1988-10-21,India,14.75
1988-10-24,India,14.78
1988-10-25,India,14.8
1988-10-26,India,14.82
1988-10-27,India,14.88
1988-10-28,India,14.87
1988-10-31,India,14.97
1988-11-01,India,14.88
1988-11-02,India,14.89
1988-11-03,India,14.9
1988-11-04,India,14.95
1988-11-07,India,14.99
1988-11-08,India,14.98
1988-11-09,India,14.94
1988-11-10,India,14.96
1988-11-11,India,
1988-11-14,India,14.96
1988-11-15,India,14.97
1988-11-16,India,14.94
1988-11-17,India,14.95
1988-11-18,India,15.06
1988-11-21,India,15.06
1988-11-22,India,15.02
1988-11-23,India,15.0
1988-11-24,India,
1988-11-25,India,14.99
1988-11-28,India,14.98
1988-11-29,India,14.95
1988-11-30,India,14.95
1988-12-01,India,14.9
1988-12-02,India,14.87
1988-12-05,India,14.95
1988-12-06,India,14.97
1988-12-07,India,15.09
1988-12-08,India,15.0
1988-12-09,India,15.05
1988-12-12,India,15.05
1988-12-13,India,15.09
1988-12-14,India,15.04
1988-12-15,India,15.03
1988-12-16,India,15.06
1988-12-19,India,15.01
1988-12-20,India,15.06
1988-12-21,India,15.03
1988-12-22,India,15.04
1988-12-23,India,15.03
1988-12-26,India,
1988-12-27,India,15.03
1988-12-28,India,15.09
1988-12-29,India,15.02
1988-12-30,India,14.99
1989-01-02,India,
1989-01-03,India,15.02
1989-01-04,India,15.08
1989-01-05,India,15.05
1989-01-06,India,15.07
1989-01-09,India,15.1
1989-01-10,India,15.07
1989-01-11,India,15.05
1989-01-12,India,15.06
1989-01-13,India,15.04
1989-01-16,India,
1989-01-17,India,15.09
1989-01-18,India,15.09
1989-01-19,India,15.11
1989-01-20,India,15.1
1989-01-23,India,15.11
1989-01-24,India,15.12
1989-01-25,India,15.13
1989-01-26,India,15.09
1989-01-27,India,15.12
1989-01-30,India,15.17
1989-01-31,India,15.18
1989-02-01,India,15.2
1989-02-02,India,15.18
1989-02-03,India,15.18
1989-02-06,India,15.23
1989-02-07,India,15.2
1989-02-08,India,15.2
1989-02-09,India,15.19
1989-02-10,India,15.19
1989-02-13,India,15.24
1989-02-14,India,15.22
1989-02-15,India,15.2
1989-02-16,India,15.23
1989-02-17,India,15.19
1989-02-20,India,
1989-02-21,India,15.29
1989-02-22,India,15.35
1989-02-23,India,15.3
1989-02-24,India,15.3
1989-02-27,India,15.33
1989-02-28,India,15.35
1989-03-01,India,15.35
1989-03-02,India,15.34
1989-03-03,India,15.31
1989-03-06,India,15.32
1989-03-07,India,15.34
1989-03-08,India,15.32
1989-03-09,India,15.34
1989-03-10,India,15.35
1989-03-13,India,15.38
1989-03-14,India,15.47
1989-03-15,India,15.43
1989-03-16,India,15.49
1989-03-17,India,15.52
1989-03-20,India,15.53
1989-03-21,India,15.53
1989-03-22,India,15.52
1989-03-23,India,15.54
1989-03-24,India,15.5
1989-03-27,India,15.6
1989-03-28,India,15.66
1989-03-29,India,15.64
1989-03-30,India,15.64
1989-03-31,India,15.63
1989-04-03,India,15.62
1989-04-04,India,15.58
1989-04-05,India,15.64
1989-04-06,India,15.64
1989-04-07,India,15.67
1989-04-10,India,15.71
1989-04-11,India,15.69
1989-04-12,India,15.74
1989-04-13,India,15.71
1989-04-14,India,15.69
1989-04-17,India,15.71
1989-04-18,India,15.7
1989-04-19,India,15.72
1989-04-20,India,15.72
1989-04-21,India,15.7
1989-04-24,India,15.76
1989-04-25,India,15.8
1989-04-26,India,15.86
1989-04-27,India,15.84
1989-04-28,India,15.86
1989-05-01,India,15.86
1989-05-02,India,15.92
1989-05-03,India,15.94
1989-05-04,India,15.93
1989-05-05,India,16.02
1989-05-08,India,16.02
1989-05-09,India,16.05
1989-05-10,India,16.05
1989-05-11,India,16.09
1989-05-12,India,16.04
1989-05-15,India,16.06
1989-05-16,India,16.05
1989-05-17,India,16.09
1989-05-18,India,16.12
1989-05-19,India,16.12
1989-05-22,India,16.28
1989-05-23,India,16.24
1989-05-24,India,16.31
1989-05-25,India,16.26
1989-05-26,India,16.18
1989-05-29,India,
1989-05-30,India,16.33
1989-05-31,India,16.28
1989-06-01,India,16.32
1989-06-02,India,16.28
1989-06-05,India,16.29
1989-06-06,India,16.35
1989-06-07,India,16.29
1989-06-08,India,16.34
1989-06-09,India,16.42
1989-06-12,India,16.49
1989-06-13,India,16.5
1989-06-14,India,16.49
1989-06-15,India,16.51
1989-06-16,India,16.43
1989-06-19,India,16.42
1989-06-20,India,16.42
1989-06-21,India,16.47
1989-06-22,India,16.43
1989-06-23,India,16.46
1989-06-26,India,16.49
1989-06-27,India,16.44
1989-06-28,India,16.47
1989-06-29,India,16.43
1989-06-30,India,16.49
1989-07-03,India,16.36
1989-07-04,India,
1989-07-05,India,16.29
1989-07-06,India,16.3
1989-07-07,India,16.24
1989-07-10,India,16.32
1989-07-11,India,16.33
1989-07-12,India,16.39
1989-07-13,India,16.38
1989-07-14,India,16.38
1989-07-17,India,16.5
1989-07-18,India,16.44
1989-07-19,India,16.49
1989-07-20,India,16.49
1989-07-21,India,16.52
1989-07-24,India,16.57
1989-07-25,India,16.55
1989-07-26,India,16.47
1989-07-27,India,16.41
1989-07-28,India,16.45
1989-07-31,India,16.44
1989-08-01,India,16.46
1989-08-02,India,16.43
1989-08-03,India,16.5
1989-08-04,India,16.57
1989-08-07,India,16.62
1989-08-08,India,16.56
1989-08-09,India,16.57
1989-08-10,India,16.57
1989-08-11,India,16.63
1989-08-14,India,16.65
1989-08-15,India,16.62
1989-08-16,India,16.62
1989-08-17,India,16.68
1989-08-18,India,16.8
1989-08-21,India,16.62
1989-08-22,India,16.55
1989-08-23,India,16.62
1989-08-24,India,16.62
1989-08-25,India,16.64
1989-08-28,India,16.7
1989-08-29,India,16.67
1989-08-30,India,16.66
1989-08-31,India,16.65
1989-09-01,India,16.69
1989-09-04,India,
1989-09-05,India,16.74
1989-09-06,India,16.72
1989-09-07,India,16.76
1989-09-08,India,16.74
1989-09-11,India,16.77
1989-09-12,India,16.74
1989-09-13,India,16.7
1989-09-14,India,16.77
1989-09-15,India,16.82
1989-09-18,India,16.8
1989-09-19,India,16.8
1989-09-20,India,16.77
1989-09-21,India,16.77
1989-09-22,India,16.8
1989-09-25,India,16.69
1989-09-26,India,16.69
1989-09-27,India,16.7
1989-09-28,India,16.74
1989-09-29,India,16.69
1989-10-02,India,16.67
1989-10-03,India,16.86
1989-10-04,India,16.78
1989-10-05,India,16.77
1989-10-06,India,16.8
1989-10-09,India,
1989-10-10,India,16.85
1989-10-11,India,16.9
1989-10-12,India,16.86
1989-10-13,India,16.86
1989-10-16,India,16.8
1989-10-17,India,16.78
1989-10-18,India,16.8
1989-10-19,India,16.81
1989-10-20,India,16.81
1989-10-23,India,16.82
1989-10-24,India,16.77
1989-10-25,India,16.81
1989-10-26,India,16.82
1989-10-27,India,16.85
1989-10-30,India,16.9
1989-10-31,India,16.88
1989-11-01,India,16.89
1989-11-02,India,16.91
1989-11-03,India,16.91
1989-11-06,India,16.91
1989-11-07,India,16.88
1989-11-08,India,16.88
1989-11-09,India,16.9
1989-11-10,India,16.93
1989-11-13,India,16.93
1989-11-14,India,16.89
1989-11-15,India,16.92
1989-11-16,India,16.9
1989-11-17,India,16.92
1989-11-20,India,16.95
1989-11-21,India,16.92
1989-11-22,India,16.91
1989-11-23,India,
1989-11-24,India,16.92
1989-11-27,India,17.03
1989-11-28,India,16.98
1989-11-29,India,16.98
1989-11-30,India,16.96
1989-12-01,India,16.97
1989-12-04,India,16.98
1989-12-05,India,16.96
1989-12-06,India,16.95
1989-12-07,India,16.94
1989-12-08,India,16.94
1989-12-11,India,16.93
1989-12-12,India,16.93
1989-12-13,India,16.92
1989-12-14,India,16.93
1989-12-15,India,16.92
1989-12-18,India,16.94
1989-12-19,India,16.93
1989-12-20,India,16.94
1989-12-21,India,16.93
1989-12-22,India,16.9
1989-12-25,India,
1989-12-26,India,16.9
1989-12-27,India,16.88
1989-12-28,India,16.89
1989-12-29,India,16.96
1990-01-01,India,
1990-01-02,India,16.96
1990-01-03,India,16.99
1990-01-04,India,16.94
1990-01-05,India,16.93
1990-01-08,India,16.93
1990-01-09,India,16.93
1990-01-10,India,16.92
1990-01-11,India,16.93
1990-01-12,India,16.94
1990-01-15,India,
1990-01-16,India,16.97
1990-01-17,India,16.97
1990-01-18,India,16.98
1990-01-19,India,16.97
1990-01-22,India,17.03
1990-01-23,India,17.0
1990-01-24,India,16.98
1990-01-25,India,16.99
1990-01-26,India,16.97
1990-01-29,India,16.97
1990-01-30,India,16.96
1990-01-31,India,16.97
1990-02-01,India,16.96
1990-02-02,India,16.96
1990-02-05,India,16.95
1990-02-06,India,16.95
1990-02-07,India,16.95
1990-02-08,India,16.96
1990-02-09,India,16.96
1990-02-12,India,16.99
1990-02-13,India,16.98
1990-02-14,India,16.97
1990-02-15,India,16.97
1990-02-16,India,16.96
1990-02-19,India,
1990-02-20,India,17.0
1990-02-21,India,17.03
1990-02-22,India,17.0
1990-02-23,India,17.02
1990-02-26,India,17.05
1990-02-27,India,17.07
1990-02-28,India,17.07
1990-03-01,India,17.07
1990-03-02,India,17.08
1990-03-05,India,17.05
1990-03-06,India,17.07
1990-03-07,India,17.05
1990-03-08,India,17.06
1990-03-09,India,17.1
1990-03-12,India,17.09
1990-03-13,India,17.1
1990-03-14,India,17.09
1990-03-15,India,17.07
1990-03-16,India,17.08
1990-03-19,India,17.11
1990-03-20,India,17.09
1990-03-21,India,17.13
1990-03-22,India,17.16
1990-03-23,India,17.16
1990-03-26,India,17.22
1990-03-27,India,17.21
1990-03-28,India,17.18
1990-03-29,India,17.17
1990-03-30,India,17.22
1990-04-02,India,17.23
1990-04-03,India,17.24
1990-04-04,India,17.23
1990-04-05,India,17.24
1990-04-06,India,17.24
1990-04-09,India,17.24
1990-04-10,India,17.28
1990-04-11,India,17.25
1990-04-12,India,17.25
1990-04-13,India,17.25
1990-04-16,India,17.25
1990-04-17,India,17.33
1990-04-18,India,17.3
1990-04-19,India,17.29
1990-04-20,India,17.34
1990-04-23,India,17.36
1990-04-24,India,17.35
1990-04-25,India,17.34
1990-04-26,India,17.39
1990-04-27,India,17.39
1990-04-30,India,17.39
1990-05-01,India,17.38
1990-05-02,India,17.39
1990-05-03,India,17.37
1990-05-04,India,17.33
1990-05-07,India,17.33
1990-05-08,India,17.35
1990-05-09,India,17.32
1990-05-10,India,17.3
1990-05-11,India,17.29
1990-05-14,India,17.31
1990-05-15,India,17.31
1990-05-16,India,17.31
1990-05-17,India,17.33
1990-05-18,India,17.25
1990-05-21,India,17.29
1990-05-22,India,17.3
1990-05-23,India,17.29
1990-05-24,India,17.31
1990-05-25,India,17.3
1990-05-28,India,
1990-05-29,India,17.37
1990-05-30,India,17.35
1990-05-31,India,17.36
1990-06-01,India,17.38
1990-06-04,India,17.44
1990-06-05,India,17.42
1990-06-06,India,17.4
1990-06-07,India,17.38
1990-06-08,India,17.44
1990-06-11,India,17.46
1990-06-12,India,17.42
1990-06-13,India,17.38
1990-06-14,India,17.42
1990-06-15,India,17.43
1990-06-18,India,17.42
1990-06-19,India,17.42
1990-06-20,India,17.42
1990-06-21,India,17.42
1990-06-22,India,17.45
1990-06-25,India,17.44
1990-06-26,India,17.4
1990-06-27,India,17.42
1990-06-28,India,17.45
1990-06-29,India,17.43
1990-07-02,India,17.45
1990-07-03,India,17.45
1990-07-04,India,
1990-07-05,India,17.42
1990-07-06,India,17.42
1990-07-09,India,17.38
1990-07-10,India,17.36
1990-07-11,India,17.39
1990-07-12,India,17.47
1990-07-13,India,17.42
1990-07-16,India,17.45
1990-07-17,India,17.44
1990-07-18,India,17.39
1990-07-19,India,17.42
1990-07-20,India,17.4
1990-07-23,India,17.42
1990-07-24,India,17.42
1990-07-25,India,17.42
1990-07-26,India,17.43
1990-07-27,India,17.4
1990-07-30,India,17.35
1990-07-31,India,17.35
1990-08-01,India,17.37
1990-08-02,India,17.38
1990-08-03,India,17.35
1990-08-06,India,17.28
1990-08-07,India,17.29
1990-08-08,India,17.34
1990-08-09,India,17.35
1990-08-10,India,17.39
1990-08-13,India,17.35
1990-08-14,India,17.34
1990-08-15,India,17.28
1990-08-16,India,17.37
1990-08-17,India,17.26
1990-08-20,India,17.28
1990-08-21,India,17.32
1990-08-22,India,17.32
1990-08-23,India,17.27
1990-08-24,India,17.3
1990-08-27,India,17.39
1990-08-28,India,17.36
1990-08-29,India,17.38
1990-08-30,India,17.48
1990-08-31,India,17.52
1990-09-03,India,
1990-09-04,India,17.64
1990-09-05,India,17.54
1990-09-06,India,17.56
1990-09-07,India,17.68
1990-09-10,India,17.76
1990-09-11,India,17.77
1990-09-12,India,17.76
1990-09-13,India,17.8
1990-09-14,India,17.85
1990-09-17,India,17.86
1990-09-18,India,17.83
1990-09-19,India,17.85
1990-09-20,India,18.0
1990-09-21,India,18.12
1990-09-24,India,18.06
1990-09-25,India,18.08
1990-09-26,India,18.09
1990-09-27,India,18.08
1990-09-28,India,18.0
1990-10-01,India,18.06
1990-10-02,India,18.08
1990-10-03,India,18.01
1990-10-04,India,18.07
1990-10-05,India,18.07
1990-10-08,India,
1990-10-09,India,18.04
1990-10-10,India,18.05
1990-10-11,India,18.0
1990-10-12,India,17.99
1990-10-15,India,18.0
1990-10-16,India,18.05
1990-10-17,India,18.07
1990-10-18,India,18.08
1990-10-19,India,18.1
1990-10-22,India,18.08
1990-10-23,India,18.1
1990-10-24,India,18.12
1990-10-25,India,18.1
1990-10-26,India,18.1
1990-10-29,India,18.15
1990-10-30,India,18.14
1990-10-31,India,18.16
1990-11-01,India,18.1
1990-11-02,India,18.08
1990-11-05,India,18.1
1990-11-06,India,18.1
1990-11-07,India,18.09
1990-11-08,India,18.13
1990-11-09,India,18.13
1990-11-12,India,
1990-11-13,India,18.14
1990-11-14,India,18.1
1990-11-15,India,18.08
1990-11-16,India,18.09
1990-11-19,India,18.07
1990-11-20,India,18.07
1990-11-21,India,18.02
1990-11-22,India,
1990-11-23,India,18.05
1990-11-26,India,18.08
1990-11-27,India,18.1
1990-11-28,India,18.13
1990-11-29,India,18.12
1990-11-30,India,18.17
1990-12-03,India,18.16
1990-12-04,India,18.11
1990-12-05,India,18.09
1990-12-06,India,18.12
1990-12-07,India,18.1
1990-12-10,India,18.09
1990-12-11,India,18.08
1990-12-12,India,18.06
1990-12-13,India,18.09
1990-12-14,India,18.11
1990-12-17,India,18.14
1990-12-18,India,18.15
1990-12-19,India,18.16
1990-12-20,India,18.18
1990-12-21,India,18.2
1990-12-24,India,18.2
1990-12-25,India,
1990-12-26,India,
1990-12-27,India,
1990-12-28,India,18.12
1990-12-31,India,18.13
1991-01-01,India,
1991-01-02,India,18.1
1991-01-03,India,18.12
1991-01-04,India,18.13
1991-01-07,India,18.17
1991-01-08,India,18.22
1991-01-09,India,18.2
1991-01-10,India,18.24
1991-01-11,India,18.29
1991-01-14,India,18.34
1991-01-15,India,18.39
1991-01-16,India,18.38
1991-01-17,India,18.37
1991-01-18,India,18.37
1991-01-21,India,
1991-01-22,India,18.41
1991-01-23,India,18.42
1991-01-24,India,18.42
1991-01-25,India,18.4
1991-01-28,India,18.45
1991-01-29,India,18.49
1991-01-30,India,18.6
1991-01-31,India,18.61
1991-02-01,India,18.6
1991-02-04,India,18.59
1991-02-05,India,18.6
1991-02-06,India,18.58
1991-02-07,India,18.69
1991-02-08,India,18.76
1991-02-11,India,18.71
1991-02-12,India,18.72
1991-02-13,India,18.75
1991-02-14,India,18.83
1991-02-15,India,18.9
1991-02-18,India,
1991-02-19,India,19.1
1991-02-20,India,19.1
1991-02-21,India,19.08
1991-02-22,India,19.05
1991-02-25,India,19.08
1991-02-26,India,19.06
1991-02-27,India,19.08
1991-02-28,India,19.06
1991-03-01,India,19.08
1991-03-04,India,19.06
1991-03-05,India,19.04
1991-03-06,India,19.03
1991-03-07,India,19.04
1991-03-08,India,19.09
1991-03-11,India,19.11
1991-03-12,India,19.1
1991-03-13,India,19.12
1991-03-14,India,19.14
1991-03-15,India,19.16
1991-03-18,India,19.23
1991-03-19,India,19.3
1991-03-20,India,19.35
1991-03-21,India,19.3
1991-03-22,India,19.21
1991-03-25,India,19.38
1991-03-26,India,19.59
1991-03-27,India,19.59
1991-03-28,India,19.57
1991-03-29,India,19.61
1991-04-01,India,19.61
1991-04-02,India,19.66
1991-04-03,India,19.62
1991-04-04,India,19.68
1991-04-05,India,19.7
1991-04-08,India,19.82
1991-04-09,India,19.73
1991-04-10,India,19.75
1991-04-11,India,19.8
1991-04-12,India,19.8
1991-04-15,India,19.77
1991-04-16,India,19.73
1991-04-17,India,19.72
1991-04-18,India,19.9
1991-04-19,India,20.07
1991-04-22,India,20.25
1991-04-23,India,20.23
1991-04-24,India,20.2
1991-04-25,India,20.25
1991-04-26,India,20.23
1991-04-29,India,20.24
1991-04-30,India,20.18
1991-05-01,India,20.2
1991-05-02,India,20.21
1991-05-03,India,20.21
1991-05-06,India,20.35
1991-05-07,India,20.38
1991-05-08,India,20.35
1991-05-09,India,20.46
1991-05-10,India,20.46
1991-05-13,India,20.48
1991-05-14,India,20.48
1991-05-15,India,20.44
1991-05-16,India,20.48
1991-05-17,India,20.49
1991-05-20,India,20.7
1991-05-21,India,20.65
1991-05-22,India,20.66
1991-05-23,India,20.67
1991-05-24,India,20.7
1991-05-27,India,
1991-05-28,India,20.69
1991-05-29,India,20.69
1991-05-30,India,20.77
1991-05-31,India,20.89
1991-06-03,India,21.0
1991-06-04,India,21.0
1991-06-05,India,21.01
1991-06-06,India,21.0
1991-06-07,India,21.06
1991-06-10,India,21.01
1991-06-11,India,21.03
1991-06-12,India,20.94
1991-06-13,India,21.0
1991-06-14,India,20.99
1991-06-17,India,21.16
1991-06-18,India,21.16
1991-06-19,India,21.14
1991-06-20,India,21.09
1991-06-21,India,21.08
1991-06-24,India,21.15
1991-06-25,India,21.12
1991-06-26,India,21.09
1991-06-27,India,21.08
1991-06-28,India,21.13
1991-07-01,India,23.09
1991-07-02,India,23.12
1991-07-03,India,26.28
1991-07-04,India,
1991-07-05,India,26.07
1991-07-08,India,25.86
1991-07-09,India,25.86
1991-07-10,India,25.92
1991-07-11,India,25.89
1991-07-12,India,25.88
1991-07-15,India,25.9
1991-07-16,India,25.96
1991-07-17,India,25.96
1991-07-18,India,25.87
1991-07-19,India,25.87
1991-07-22,India,25.77
1991-07-23,India,25.78
1991-07-24,India,25.75
1991-07-25,India,25.69
1991-07-26,India,25.72
1991-07-29,India,25.76
1991-07-30,India,25.72
1991-07-31,India,25.76
1991-08-01,India,25.74
1991-08-02,India,25.9
1991-08-05,India,25.72
1991-08-06,India,25.57
1991-08-07,India,25.64
1991-08-08,India,25.57
1991-08-09,India,25.74
1991-08-12,India,25.89
1991-08-13,India,25.82
1991-08-14,India,26.02
1991-08-15,India,25.99
1991-08-16,India,25.96
1991-08-19,India,26.0
1991-08-20,India,26.0
1991-08-21,India,25.94
1991-08-22,India,25.95
1991-08-23,India,25.94
1991-08-26,India,
1991-08-27,India,25.94
